epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,3910.23,0.80373,0.45304,0.86589,0.94575,0.86418,0.94331,0.75904,0.73925,0.4239,0.82573,0.000694,0.000694,0.000694
190,3930.98,0.7961,0.44902,0.8644,0.9452,0.86649,0.94357,0.75915,0.73872,0.42417,0.82556,0.0006445,0.0006445,0.0006445
191,3951.6,0.76789,0.43564,0.84727,0.9486,0.86248,0.94348,0.75939,0.73829,0.42388,0.82553,0.000595,0.000595,0.000595
192,3971.55,0.75532,0.42958,0.84523,0.94836,0.86297,0.94373,0.75984,0.73746,0.42337,0.82549,0.0005455,0.0005455,0.0005455
193,3991.56,0.74972,0.42706,0.846,0.94572,0.86623,0.94397,0.7605,0.73702,0.42294,0.82551,0.000496,0.000496,0.000496
194,4011.11,0.74641,0.42403,0.84556,0.94519,0.86586,0.94385,0.76069,0.73642,0.42251,0.82537,0.0004465,0.0004465,0.0004465
195,4031.15,0.74443,0.42321,0.84553,0.94322,0.86625,0.94421,0.76026,0.73605,0.42229,0.82531,0.000397,0.000397,0.000397
196,4050.66,0.73907,0.41933,0.84361,0.94421,0.86508,0.94391,0.76047,0.73529,0.42177,0.82522,0.0003475,0.0003475,0.0003475
197,4070.34,0.73761,0.4196,0.84394,0.94383,0.86535,0.94419,0.76069,0.73495,0.4216,0.82515,0.000298,0.000298,0.000298
198,4090.11,0.73402,0.41859,0.84381,0.9438,0.86483,0.94426,0.76092,0.7343,0.42117,0.82508,0.0002485,0.0002485,0.0002485
199,4109.7,0.73511,0.41859,0.84449,0.94481,0.86401,0.94402,0.76066,0.73403,0.42132,0.82504,0.000199,0.000199,0.000199
200,4129.6,0.73183,0.41715,0.8424,0.945,0.86491,0.94376,0.76092,0.7338,0.42144,0.82495,0.0001495,0.0001495,0.0001495
