epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,5056.8,0.79277,0.44228,0.86227,0.94332,0.86999,0.94426,0.76628,0.72248,0.40603,0.82449,0.0007435,0.0007435,0.0007435
189,5082.75,0.7947,0.44356,0.86153,0.94298,0.87078,0.94439,0.76649,0.72195,0.40623,0.8243,0.000694,0.000694,0.000694
190,5108.74,0.78715,0.43859,0.86011,0.94241,0.87074,0.94429,0.76661,0.72122,0.40607,0.82416,0.0006445,0.0006445,0.0006445
191,5135.52,0.75882,0.42567,0.84151,0.94218,0.87189,0.94407,0.76675,0.72111,0.40577,0.82394,0.000595,0.000595,0.000595
192,5160.98,0.74039,0.41748,0.83869,0.94171,0.87145,0.94426,0.76613,0.72089,0.40605,0.82402,0.0005455,0.0005455,0.0005455
193,5186.37,0.73722,0.41462,0.84002,0.94451,0.87125,0.94426,0.7663,0.7204,0.40521,0.82393,0.000496,0.000496,0.000496
194,5212.76,0.73056,0.41142,0.83925,0.94491,0.87125,0.94432,0.76684,0.71979,0.40472,0.82381,0.0004465,0.0004465,0.0004465
195,5237.85,0.72905,0.41016,0.8392,0.94557,0.87138,0.94457,0.76681,0.71922,0.40443,0.82369,0.000397,0.000397,0.000397
196,5262.97,0.724,0.40716,0.83736,0.9455,0.87119,0.94433,0.76625,0.71885,0.40435,0.82363,0.0003475,0.0003475,0.0003475
197,5288.45,0.72121,0.40618,0.83696,0.94523,0.87241,0.94429,0.76653,0.71849,0.40394,0.82348,0.000298,0.000298,0.000298
198,5313.75,0.71792,0.40571,0.83683,0.94663,0.87086,0.9441,0.76684,0.71804,0.40377,0.82335,0.0002485,0.0002485,0.0002485
199,5338.72,0.7203,0.40644,0.83777,0.94797,0.87061,0.9442,0.76681,0.71783,0.40357,0.82331,0.000199,0.000199,0.000199
200,5364.05,0.71805,0.40478,0.83594,0.94626,0.87099,0.9443,0.76739,0.71744,0.40328,0.8232,0.0001495,0.0001495,0.0001495
