epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,4394.79,0.79199,0.43938,0.86511,0.94133,0.87799,0.94518,0.76798,0.72102,0.40873,0.8262,0.000694,0.000694,0.000694
190,4419.84,0.78814,0.43886,0.86346,0.94039,0.87807,0.94572,0.76818,0.72066,0.408,0.82611,0.0006445,0.0006445,0.0006445
191,4444.71,0.75235,0.41984,0.84818,0.94234,0.87756,0.9455,0.76747,0.72116,0.40815,0.82615,0.000595,0.000595,0.000595
192,4467.58,0.7382,0.41273,0.84376,0.94377,0.87743,0.94535,0.76782,0.72112,0.40871,0.82601,0.0005455,0.0005455,0.0005455
193,4490.76,0.73658,0.41072,0.84254,0.94366,0.87773,0.94542,0.76767,0.72093,0.40794,0.82582,0.000496,0.000496,0.000496
194,4513.69,0.73573,0.41038,0.84295,0.9427,0.87769,0.94533,0.76773,0.72019,0.40802,0.82562,0.0004465,0.0004465,0.0004465
195,4536.3,0.73504,0.41081,0.84233,0.94311,0.87807,0.94536,0.76781,0.71928,0.40811,0.82546,0.000397,0.000397,0.000397
196,4559.15,0.72902,0.40825,0.84535,0.94339,0.87769,0.94536,0.76861,0.71893,0.40793,0.82527,0.0003475,0.0003475,0.0003475
197,4582.4,0.73064,0.40863,0.84279,0.94366,0.87782,0.94517,0.76862,0.71813,0.40784,0.82515,0.000298,0.000298,0.000298
198,4605.29,0.72798,0.40597,0.84221,0.94434,0.87808,0.94543,0.7688,0.71753,0.40759,0.82501,0.0002485,0.0002485,0.0002485
199,4627.98,0.72228,0.40411,0.84087,0.94372,0.87936,0.94564,0.76943,0.71691,0.4073,0.82488,0.000199,0.000199,0.000199
200,4651.44,0.72517,0.40565,0.84246,0.94372,0.87885,0.9456,0.76939,0.71646,0.40708,0.82473,0.0001495,0.0001495,0.0001495
