epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,6194.64,0.8425,0.45023,0.87792,0.93995,0.86863,0.94374,0.762,0.72913,0.39102,0.86279,0.002674,0.002674,0.002674
187,6229.15,0.83804,0.44814,0.87927,0.94045,0.87031,0.94427,0.76178,0.72872,0.39081,0.86256,0.0026344,0.0026344,0.0026344
188,6262.37,0.84206,0.45145,0.87821,0.94203,0.86833,0.94431,0.76194,0.72833,0.39024,0.86254,0.0025948,0.0025948,0.0025948
189,6295.9,0.84527,0.45091,0.88067,0.94061,0.87074,0.94454,0.76183,0.72839,0.39009,0.86257,0.0025552,0.0025552,0.0025552
190,6329.13,0.83678,0.44694,0.87681,0.94215,0.86868,0.94483,0.76214,0.72818,0.39022,0.86242,0.0025156,0.0025156,0.0025156
191,6362.66,0.8439,0.45118,0.87888,0.93991,0.86996,0.94506,0.76229,0.72798,0.3899,0.86224,0.002476,0.002476,0.002476
192,6396.08,0.83872,0.44837,0.87946,0.94267,0.86868,0.94551,0.76233,0.72821,0.38981,0.86211,0.0024364,0.0024364,0.0024364
193,6429.45,0.84168,0.44732,0.87823,0.94313,0.86752,0.94459,0.76286,0.72797,0.38943,0.86204,0.0023968,0.0023968,0.0023968
194,6462.67,0.83971,0.44898,0.87635,0.9426,0.8679,0.94513,0.76276,0.72755,0.38899,0.86199,0.0023572,0.0023572,0.0023572
195,6495.88,0.83441,0.44566,0.87762,0.94127,0.86876,0.94512,0.76336,0.72691,0.38854,0.86216,0.0023176,0.0023176,0.0023176
196,6530.16,0.83545,0.44657,0.87584,0.94284,0.86859,0.94551,0.76317,0.72677,0.38839,0.86209,0.002278,0.002278,0.002278
197,6563.36,0.83427,0.44766,0.87495,0.94147,0.86868,0.94507,0.7637,0.72603,0.38796,0.86201,0.0022384,0.0022384,0.0022384
198,6596.37,0.83424,0.44588,0.87773,0.94183,0.8679,0.94505,0.76385,0.72584,0.38751,0.86188,0.0021988,0.0021988,0.0021988
199,6630.12,0.83051,0.44399,0.87582,0.94211,0.86855,0.94529,0.76476,0.72506,0.38718,0.86165,0.0021592,0.0021592,0.0021592
200,6663.52,0.83449,0.44679,0.87707,0.94054,0.86893,0.94581,0.76498,0.72466,0.38706,0.86155,0.0021196,0.0021196,0.0021196
201,6696.85,0.83457,0.44574,0.87445,0.94158,0.86842,0.94499,0.76505,0.72416,0.38675,0.86137,0.00208,0.00208,0.00208
202,6729.89,0.83185,0.44393,0.87699,0.93887,0.87009,0.9453,0.76539,0.7233,0.38574,0.86118,0.0020404,0.0020404,0.0020404
203,6763.46,0.83021,0.44327,0.87591,0.94134,0.86919,0.94526,0.7655,0.72305,0.38568,0.8611,0.0020008,0.0020008,0.0020008
204,6796.38,0.82112,0.43926,0.87426,0.94201,0.87005,0.94523,0.76563,0.72271,0.38566,0.86094,0.0019612,0.0019612,0.0019612
205,6830.18,0.82717,0.44157,0.87355,0.94141,0.86889,0.94534,0.76577,0.72192,0.38542,0.86072,0.0019216,0.0019216,0.0019216
206,6863.52,0.81582,0.43757,0.87279,0.94108,0.86906,0.94485,0.76571,0.72161,0.38513,0.86051,0.001882,0.001882,0.001882
207,6897.35,0.82474,0.44048,0.87476,0.94244,0.86919,0.94474,0.76646,0.72128,0.38483,0.86032,0.0018424,0.0018424,0.0018424
208,6930.56,0.82005,0.43861,0.87122,0.94151,0.86971,0.94486,0.76644,0.72056,0.38475,0.86005,0.0018028,0.0018028,0.0018028
209,6964.37,0.82012,0.43858,0.87333,0.94088,0.87083,0.94536,0.76659,0.72063,0.3845,0.85997,0.0017632,0.0017632,0.0017632
210,6997.64,0.81329,0.43455,0.87124,0.94178,0.87057,0.94531,0.76652,0.72016,0.38455,0.85981,0.0017236,0.0017236,0.0017236
211,7031.08,0.81617,0.43759,0.87324,0.94153,0.86971,0.94565,0.76691,0.7198,0.38429,0.8598,0.001684,0.001684,0.001684
212,7064.59,0.8122,0.4347,0.87213,0.94252,0.86977,0.94555,0.7672,0.71982,0.38426,0.85961,0.0016444,0.0016444,0.0016444
213,7097.85,0.82172,0.43752,0.87374,0.9422,0.86983,0.94554,0.7671,0.71984,0.38386,0.85956,0.0016048,0.0016048,0.0016048
214,7131.17,0.81918,0.4365,0.87382,0.94235,0.86983,0.94558,0.7674,0.71966,0.38403,0.85954,0.0015652,0.0015652,0.0015652
215,7164.68,0.82064,0.43714,0.8718,0.9414,0.87009,0.94547,0.7677,0.71927,0.38385,0.8595,0.0015256,0.0015256,0.0015256
216,7198,0.81447,0.43435,0.87251,0.94233,0.86945,0.94535,0.76787,0.71892,0.38412,0.85942,0.001486,0.001486,0.001486
217,7231.02,0.81433,0.43666,0.87253,0.94302,0.87009,0.94548,0.76774,0.71902,0.38384,0.85933,0.0014464,0.0014464,0.0014464
218,7264.52,0.81187,0.4328,0.87137,0.94288,0.87035,0.94568,0.76788,0.71853,0.38355,0.85921,0.0014068,0.0014068,0.0014068
219,7298.21,0.80865,0.43269,0.87142,0.94221,0.87035,0.94587,0.76842,0.71829,0.38364,0.85917,0.0013672,0.0013672,0.0013672
220,7331.48,0.80496,0.43136,0.87274,0.94207,0.87022,0.94585,0.76851,0.7179,0.38334,0.85902,0.0013276,0.0013276,0.0013276
221,7364.83,0.803,0.42967,0.87035,0.94171,0.87086,0.94588,0.76868,0.71752,0.38317,0.8589,0.001288,0.001288,0.001288
222,7397.75,0.80218,0.42916,0.87014,0.94159,0.87099,0.94642,0.76867,0.7174,0.3832,0.8588,0.0012484,0.0012484,0.0012484
223,7431.05,0.80319,0.42971,0.86981,0.94318,0.87061,0.94657,0.769,0.71712,0.3831,0.85863,0.0012088,0.0012088,0.0012088
224,7464.34,0.8081,0.43047,0.87181,0.94449,0.86961,0.94636,0.7689,0.71731,0.38342,0.85858,0.0011692,0.0011692,0.0011692
225,7498.75,0.80022,0.42882,0.86917,0.94312,0.87106,0.94652,0.76884,0.71736,0.38297,0.85858,0.0011296,0.0011296,0.0011296
226,7532.54,0.80524,0.4303,0.87056,0.94397,0.86987,0.94641,0.76933,0.71722,0.38339,0.85853,0.00109,0.00109,0.00109
227,7565.9,0.79934,0.42779,0.87216,0.94335,0.87052,0.9467,0.76951,0.71695,0.38312,0.85841,0.0010504,0.0010504,0.0010504
228,7599.42,0.80277,0.42866,0.86916,0.94281,0.87086,0.94652,0.7695,0.71642,0.38313,0.85833,0.0010108,0.0010108,0.0010108
229,7633.21,0.78899,0.42378,0.86905,0.94348,0.87112,0.94656,0.76944,0.71627,0.38314,0.8583,0.0009712,0.0009712,0.0009712
230,7666.74,0.79194,0.42359,0.86724,0.94243,0.87177,0.94642,0.76934,0.71603,0.38292,0.8582,0.0009316,0.0009316,0.0009316
231,7699.83,0.79636,0.4267,0.86703,0.94253,0.87138,0.94653,0.76957,0.71595,0.38296,0.85812,0.000892,0.000892,0.000892
232,7733.67,0.79558,0.42487,0.86674,0.94191,0.87189,0.94667,0.76951,0.71598,0.38247,0.85814,0.0008524,0.0008524,0.0008524
233,7767.42,0.79458,0.42537,0.86916,0.94218,0.87202,0.94688,0.76995,0.71552,0.38229,0.85799,0.0008128,0.0008128,0.0008128
234,7801.22,0.79196,0.42318,0.86846,0.94442,0.87151,0.94641,0.76929,0.7155,0.38245,0.85798,0.0007732,0.0007732,0.0007732
235,7834.78,0.79338,0.42382,0.86832,0.9437,0.87185,0.94661,0.76979,0.71552,0.38243,0.85793,0.0007336,0.0007336,0.0007336
236,7868.18,0.79137,0.42343,0.86865,0.94292,0.87125,0.94622,0.76992,0.71518,0.38242,0.85785,0.000694,0.000694,0.000694
237,7901.84,0.79226,0.42425,0.86839,0.94229,0.87237,0.94627,0.76997,0.71509,0.38247,0.85779,0.0006544,0.0006544,0.0006544
238,7935.33,0.7862,0.42168,0.86677,0.94291,0.87185,0.94636,0.77005,0.7148,0.38232,0.85773,0.0006148,0.0006148,0.0006148
239,7969.09,0.79568,0.42392,0.86879,0.94155,0.87318,0.94637,0.77018,0.71468,0.38238,0.8577,0.0005752,0.0005752,0.0005752
240,8002.21,0.78611,0.42007,0.86642,0.9417,0.8728,0.94627,0.76989,0.71434,0.38224,0.85759,0.0005356,0.0005356,0.0005356
241,8036.56,0.75053,0.40136,0.85025,0.94144,0.87292,0.94628,0.76996,0.71442,0.38244,0.85763,0.000496,0.000496,0.000496
242,8069.28,0.73926,0.39527,0.84785,0.94174,0.87344,0.94624,0.77,0.71414,0.38261,0.85758,0.0004564,0.0004564,0.0004564
243,8101.99,0.73432,0.39185,0.84592,0.94174,0.87344,0.94631,0.77012,0.71428,0.38225,0.85759,0.0004168,0.0004168,0.0004168
244,8135.06,0.73066,0.39066,0.84524,0.94067,0.8737,0.9465,0.77022,0.71422,0.38255,0.85753,0.0003772,0.0003772,0.0003772
245,8168.59,0.72816,0.38877,0.84545,0.94392,0.87177,0.94643,0.77017,0.71424,0.38217,0.85752,0.0003376,0.0003376,0.0003376
246,8201.82,0.72931,0.38876,0.84597,0.94236,0.87254,0.94633,0.7702,0.71422,0.38223,0.85751,0.000298,0.000298,0.000298
247,8234.37,0.72238,0.38577,0.84375,0.93987,0.87537,0.94646,0.77034,0.71418,0.38227,0.8575,0.0002584,0.0002584,0.0002584
248,8266.86,0.72173,0.38522,0.8425,0.94087,0.87472,0.94636,0.77003,0.71403,0.38181,0.85742,0.0002188,0.0002188,0.0002188
249,8299.25,0.71982,0.38433,0.84454,0.94064,0.8746,0.94634,0.77002,0.71388,0.3815,0.85738,0.0001792,0.0001792,0.0001792
250,8332.12,0.7156,0.38396,0.84346,0.94011,0.87447,0.9463,0.77021,0.71378,0.38165,0.85733,0.0001396,0.0001396,0.0001396
